sbytes_sum,dbytes_sum,sttl_sum,dttl_sum,sloss_sum,dloss_sum,Sload_sum,Dload_sum,Spkts_sum,Dpkts_sum,swin_sum,dwin_sum,stcpb_sum,dtcpb_sum,smeansz_sum,dmeansz_sum,trans_depth_sum,res_bdy_len_sum,Sjit_sum,Djit_sum,Sintpkt_sum,Dintpkt_sum,tcprtt_sum,synack_sum,ackdat_sum,is_sm_ips_ports_sum,ct_state_ttl_sum,tc_flw_http_mthd_sum,is_ftp_login_sum,ct_srv_src_sum,ct_srv_dst_sum,ct_dst_ltm_sum,ct_src_ltm_sum,ct_src_dport_ltm_sum,ct_dst_sport_ltm_sum,ct_dst_src_ltm_sum,Label_sum,time,connections_sum
7042227,577076,6652,8982,3388,1430,667302014,59424546,9470,7150,45645,45645,381212701047,398930131155,128312,14419,0,0,2036173,68914,15051,18994,0,0,0,0,17,0,0,243,246,626,657,195,181,211,17,2015-01-22 11:50:39,179
8474897,629770,7489,11123,4020,1581,990504745,87625289,10984,7814,50745,50745,411822409101,447827031560,142118,16052,0,0,131573,4294,1619,2346,0,0,0,0,24,0,0,249,263,527,683,211,199,247,24,2015-01-22 11:53:24,199
13397951,542166,5995,9323,5678,1272,937199344,83084162,13702,7106,40800,40800,334466209341,342039166527,117992,12813,0,0,152888,5345,1861,3290,0,0,0,0,23,0,0,206,198,444,486,166,166,198,21,2015-01-22 11:56:34,160
8288165,594800,6832,10494,3926,1480,1108531830,97783358,10582,7440,47175,47175,360491000413,390524492845,131020,14884,0,0,218997,7072,2793,4034,0,0,0,0,23,0,0,215,231,541,634,193,187,241,23,2015-01-22 11:59:46,185
13839662,605138,6615,9903,5996,1438,981561678,86175023,14666,7872,45900,45900,348434761670,374213312738,127400,14408,0,0,166214,5586,2014,3020,0,0,0,0,23,0,0,240,241,549,631,193,180,224,21,2015-01-22 12:02:54,180
30578054,743488,7948,14448,12369,1624,763776581,67160044,27669,10420,52530,52530,429623174053,431302641242,153479,16305,0,0,284262,10312,3165,5545,0,0,0,0,42,0,0,261,262,519,633,214,208,248,38,2015-01-22 12:06:04,206
23691838,764388,7973,13293,9880,1760,838836563,74270610,22972,10256,56100,56100,478745228644,448746053756,158447,17624,0,0,249226,8261,3107,4597,0,0,0,0,31,0,0,284,284,594,706,226,220,260,31,2015-01-22 12:09:14,220
22312264,710530,7415,12577,9325,1624,909866877,80558744,21598,9578,51765,51765,396178497311,414699931895,143814,16246,0,0,185796,5901,2494,3641,0,0,0,0,30,0,0,256,248,541,669,217,203,250,30,2015-01-22 12:12:24,203
8638295,605394,7278,10358,4088,1502,871094631,76864417,10964,7568,47940,47940,413422037692,422582963865,132022,15135,0,0,104762,3417,1276,1798,0,0,0,0,22,0,0,252,249,484,597,194,188,231,22,2015-01-22 12:15:34,188
11851669,710946,7849,12207,5362,1745,843293485,74052721,14064,8964,56355,56355,485099903675,484650562457,155300,17757,0,0,218331,8861,2647,3594,0,0,0,0,26,0,0,311,299,559,690,234,221,255,26,2015-01-22 12:18:44,221
