sbytes_sum,dbytes_sum,sttl_sum,dttl_sum,sloss_sum,dloss_sum,Sload_sum,Dload_sum,Spkts_sum,Dpkts_sum,swin_sum,dwin_sum,stcpb_sum,dtcpb_sum,smeansz_sum,dmeansz_sum,trans_depth_sum,res_bdy_len_sum,Sjit_sum,Djit_sum,Sintpkt_sum,Dintpkt_sum,tcprtt_sum,synack_sum,ackdat_sum,is_sm_ips_ports_sum,ct_state_ttl_sum,tc_flw_http_mthd_sum,is_ftp_login_sum,ct_srv_src_sum,ct_srv_dst_sum,ct_dst_ltm_sum,ct_src_ltm_sum,ct_src_dport_ltm_sum,ct_dst_sport_ltm_sum,ct_dst_src_ltm_sum,Label_sum,time,connections_sum
110628,136036,24614,23026,0,0,411869269,506522925,1588,1588,0,0,0,0,55314,68018,0,0,0,0,0,0,0,0,0,0,0,0,0,2835,2767,2569,2848,1136,830,1037,0,2015-01-22 11:50:14,794
91420,112284,20212,18908,0,0,344577480,423259563,1304,1304,0,0,0,0,45710,56142,0,0,0,0,0,0,0,0,0,0,0,0,0,1671,1719,1776,2409,920,696,862,0,2015-01-22 11:53:14,652
97840,120112,21576,20184,0,0,368233534,452077754,1392,1392,0,0,0,0,48920,60056,0,0,0,0,0,0,0,0,0,0,0,0,0,1832,1791,2022,2512,944,724,912,0,2015-01-22 11:56:14,696
118882,143170,27273,24409,2,1,2032742351,537716584,1690,1672,255,255,2429152679,3648792468,59177,71496,0,0,2742,128,52,90,0,0,0,0,9,0,0,2156,2163,2772,3830,1201,893,1217,5,2015-01-22 11:59:14,841
158840,148776,27738,25250,2,1,505727173,559304964,1952,1732,255,255,841473388,4088422545,60897,74255,0,0,8863,183,1225,126,0,0,0,0,11,0,0,2340,2411,3037,4012,1204,900,1224,4,2015-01-22 12:02:14,866
120502,133838,24217,22417,0,0,410455430,503565989,1584,1546,0,0,0,0,54851,66919,0,0,1261,0,977,0,0,0,0,0,6,0,0,2215,2213,2213,2729,1082,798,984,1,2015-01-22 12:05:14,774
127250,150488,23969,22439,0,0,411178364,504386760,1730,1728,0,0,0,0,54043,66334,0,0,106,105,91,90,0,0,0,0,6,0,0,2037,1886,2166,2457,1073,807,970,2,2015-01-22 12:08:14,765
115360,140436,25870,23374,0,0,724607674,528828761,1622,1612,0,0,0,0,57680,70218,0,0,0,0,0,0,0,0,0,0,8,0,0,2266,2274,2197,2580,1157,851,1027,4,2015-01-22 12:11:14,811
103316,126498,22822,21112,0,0,426668222,472200024,1458,1456,0,0,0,0,51658,63249,0,0,0,0,0,0,0,0,0,0,2,0,0,2073,2063,2085,2345,1028,776,938,1,2015-01-22 12:14:14,729
106988,130906,23343,21808,0,0,486200869,493547738,1506,1504,0,0,0,0,53494,65453,0,0,0,0,0,0,0,0,0,0,0,0,0,2275,2251,2147,2367,1069,795,950,0,2015-01-22 12:17:14,753
