sbytes_sum,dbytes_sum,sttl_sum,dttl_sum,sloss_sum,dloss_sum,Sload_sum,Dload_sum,Spkts_sum,Dpkts_sum,swin_sum,dwin_sum,stcpb_sum,dtcpb_sum,smeansz_sum,dmeansz_sum,trans_depth_sum,res_bdy_len_sum,Sjit_sum,Djit_sum,Sintpkt_sum,Dintpkt_sum,tcprtt_sum,synack_sum,ackdat_sum,is_sm_ips_ports_sum,ct_state_ttl_sum,tc_flw_http_mthd_sum,is_ftp_login_sum,ct_srv_src_sum,ct_srv_dst_sum,ct_dst_ltm_sum,ct_src_ltm_sum,ct_src_dport_ltm_sum,ct_dst_sport_ltm_sum,ct_dst_src_ltm_sum,Label_sum,time,connections_sum
1495832,1733528,15574,16926,938,1114,411125415.0817451,661138879.3437461,4448,4164,121380,121380,1043509296126,1014049290040,115220,160291,0,0,2678833.60126,773451.8664609999,36526.225605,36836.382439,2.2212899999999998,1.3923639999999997,0.828926,0,14,0.0,0.0,1390,1350,2224,2289,484,476,1205,14,2015-01-22 11:50:43,476
1252160,1432870,12369,12735,780,917,560777670.031477,740935840.1008091,3704,3474,100215,100215,891724201198,815399519856,96252,132652,0,0,628730.6317710001,217777.75062199996,8571.4264,9574.982254999999,1.454026,0.7992589999999999,0.6547669999999999,0,6,0.0,0.0,1297,1203,1696,1932,393,393,1118,6,2015-01-22 11:54:53,393
1302272,1510992,13268,15128,816,968,447164136.925345,674597249.041386,3886,3650,105570,105570,905308084377,906181212074,100234,140417,0,0,1042020.6389339999,364753.370127,14393.223854,14868.099635999999,3.2931139999999997,1.986438,1.3066760000000002,0,14,0.0,0.0,1318,1278,1883,2104,420,414,1171,14,2015-01-22 11:59:03,414
1188292,1383416,12307,14229,749,888,374505539.05093896,532981107.4906021,3590,3340,97665,97665,814483604465,830244500007,91569,129113,0,0,1366443.036134,317596.08568599995,18040.188563000003,19857.165547,2.5100249999999997,1.3021319999999998,1.207893,0,14,0.0,0.0,1223,1245,1641,1762,387,383,1002,14,2015-01-22 12:03:21,383
1395324,1623066,13609,13507,867,1023,436186863.854487,654237636.556241,4086,3812,110925,110925,892311536210,966849940196,107266,148886,0,0,768586.689139,256373.952175,10441.626817,12288.443999,1.0916389999999998,0.6649989999999999,0.42663999999999996,0,4,0.0,0.0,1375,1416,1954,2093,435,435,1244,4,2015-01-22 12:07:23,435
885456,1019858,9083,10437,556,659,414155603.331899,631808700.1288061,2660,2472,72165,72165,572625499880,574879646883,68164,94859,0,0,415360.70136300003,127254.885565,5720.467199999999,6305.512113000001,1.510768,0.688955,0.8218129999999999,0,10,0.0,0.0,901,916,1323,1431,283,283,863,10,2015-01-22 12:11:33,283
1109228,1325864,11346,12942,696,840,289947158.051688,520675348.982244,3332,3132,90270,90270,729865221688,725660178637,85366,121151,0,0,1319561.295453,441982.46359199996,17782.304514,18112.129863000002,1.4283460000000001,0.773001,0.655345,0,12,0.0,0.0,1114,1096,1416,1612,358,354,907,12,2015-01-22 12:15:46,354
1153080,1313516,11597,11982,718,844,1510558816.7122273,771227372.8568571,3410,3155,93840,93585,789277665968,822103238189,91439,123042,0,0,482287.34620699997,149711.005783,6525.53865,8029.493490999999,0.834624,0.49804099999999996,0.336583,0,6,0.0,0.0,1284,1212,1602,1921,374,368,1103,6,2015-01-22 12:19:56,368
1309672,1514134,12927,13257,816,961,396887544.720563,659173967.2970461,3862,3590,104805,104805,891877142135,884682596054,100716,140747,0,0,869110.264208,294657.62784900004,11897.82488,13398.824923999997,0.924132,0.5702609999999999,0.35387100000000005,0,6,0.0,0.0,1315,1321,1822,2005,421,411,1088,6,2015-01-22 12:24:24,411
1361480,1590470,13826,15262,854,1016,437665294.10651803,733598911.1237841,4074,3800,110670,110670,956166806248,948126903918,104818,147921,0,0,700564.344452,231208.692519,9545.460009999999,10829.527661000002,1.532314,0.86297,0.6693439999999999,0,12,0.0,0.0,1325,1434,2073,2140,438,434,1256,12,2015-01-22 12:28:16,434
1099624,1294206,11782,13349,701,839,449139209.302976,677682908.202348,3357,3142,93840,93840,818270983379,783297380957,86877,122627,0,0,544452.036602,185698.268981,7571.497471,8624.707048,1.34944,0.716594,0.632846,0,12,0.0,0.0,1111,1000,1630,1796,370,368,1082,12,2015-01-22 12:32:23,368
