sbytes_sum,dbytes_sum,sttl_sum,dttl_sum,sloss_sum,dloss_sum,Sload_sum,Dload_sum,Spkts_sum,Dpkts_sum,swin_sum,dwin_sum,stcpb_sum,dtcpb_sum,smeansz_sum,dmeansz_sum,trans_depth_sum,res_bdy_len_sum,Sjit_sum,Djit_sum,Sintpkt_sum,Dintpkt_sum,tcprtt_sum,synack_sum,ackdat_sum,is_sm_ips_ports_sum,ct_state_ttl_sum,tc_flw_http_mthd_sum,is_ftp_login_sum,ct_srv_src_sum,ct_srv_dst_sum,ct_dst_ltm_sum,ct_src_ltm_sum,ct_src_dport_ltm_sum,ct_dst_sport_ltm_sum,ct_dst_src_ltm_sum,Label_sum,time,connections_sum
96284,17073051,1054,4284,119,6492,168807,11286096,2202,13052,4335,4335,28543980194,37235066045,786,14395,0,0,32333,17970,629,314,0,0,0,0,17,0,0,17,17,19,20,17,17,19,17,2015-01-22 11:50:57,17
30140,3693669,868,3528,96,1475,91120,7909969,670,3006,3570,3570,33144830869,22235807296,651,10659,0,0,55527,16447,1065,733,0,0,0,0,14,0,0,16,14,17,17,14,14,14,14,2015-01-22 11:54:04,14
16164,743190,806,3276,91,364,36719,1576370,346,782,3315,3315,24671187096,20899328661,610,9231,0,0,94712,57249,1782,1106,0,0,0,0,13,0,0,13,13,14,23,13,13,13,13,2015-01-22 11:57:32,13
34052,5404742,496,2016,56,2039,25597,1850231,774,4110,2040,2040,17563928424,21047839259,372,5828,0,0,49734,18357,963,587,0,0,0,0,8,0,0,8,8,12,15,8,8,9,8,2015-01-22 12:00:47,8
8840,861897,310,1260,35,360,19497,1221482,194,740,1275,1275,12815068398,7092354992,235,4257,0,0,26522,18250,512,253,0,0,0,0,5,0,0,5,5,5,8,5,5,5,5,2015-01-22 12:03:44,5
1992,24608,124,504,14,22,6074,79563,42,52,510,510,5737047932,6004716684,95,843,0,0,17304,4908,252,210,0,0,0,0,2,0,0,2,2,4,7,2,2,4,2,2015-01-22 12:09:04,2
9016,353588,496,2016,56,187,44646,1390671,192,406,2040,2040,20823094132,16501309560,378,4579,0,0,28596,17356,574,378,0,0,0,0,8,0,0,8,8,8,13,8,8,8,8,2015-01-22 12:09:56,8
10204,735274,434,1764,49,322,33363,1856737,220,672,1785,1785,19006057389,12903174090,327,6006,0,0,27493,14225,561,265,0,0,0,0,7,0,0,7,7,9,11,7,7,7,7,2015-01-22 12:12:55,7
6426,180612,372,1512,42,107,55237,1339319,136,238,1530,1530,14176319845,14980354159,284,3137,0,0,12057,4153,245,176,0,0,0,0,6,0,0,6,6,6,6,6,6,6,6,2015-01-22 12:16:24,6
5758,559140,248,1008,26,229,39974,2379389,126,480,1020,1020,9527489293,9724197045,187,3114,0,0,7123,4562,141,65,0,0,0,0,8,0,0,4,4,4,4,4,4,4,4,2015-01-22 12:21:05,4
